txn_id,day,date_time,sort_code,account_from,business_individual,entity_id,channel,beneficiary,category,sort_code_to,account_to,country,currency,amount,_balance_
1911630000000.0,Friday,2020-06-05T12:17:08.08,02-51-87,1911631,Business,385,Direct Debit,"Reid, Ball, Berry, Tomlinson, Sykes-Lamb LLC",Bills,02/10/2028,52750937,United Kingdom,GBP,-164.86,359.91
1911630000000.0,Monday,2020-06-08T09:30:49.49,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-32.5,327.41
1911630000000.0,Monday,2020-06-08T14:12:29.29,02-51-87,1911631,Business,5361,Debit Card,"Taylor-Allen, Butler, Hodgson and Sons LLC",Expenses,02-21-87,89741435,United Kingdom,GBP,-17.09,310.32
1911630000000.0,Monday,2020-06-08T15:08:30.3,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-145.86,164.46
1911630000000.0,Monday,2020-06-08T15:11:40.4,02-51-87,1911631,Business,42589,Debit Card,"Turner, Campbell, Martin, Williams, Saunders, Murray, Hill-Briggs ","Alcohol, narcotics, tabacco",02-31-74,24937599,United Kingdom,GBP,-8.4,156.06
1911630000000.0,Monday,2020-06-08T16:02:47.47,02-51-87,1911631,Business,1703,Direct Debit,"Read-Atkins, Hall, Goddard, Wallis, Evans, White and Nelson ",Entertainment,02-40-26,16777141,United Kingdom,GBP,-4.61,151.45
1911630000000.0,Monday,2020-06-08T17:34:05.05,02-51-87,1911631,Business,42589,Debit Card,"Turner, Campbell, Martin, Williams, Saunders, Murray, Hill-Briggs ","Alcohol, narcotics, tabacco",02-31-74,24937599,United Kingdom,GBP,-5.12,146.33
1911630000000.0,Monday,2020-06-08T18:00:43.43,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-38.17,108.16
1911630000000.0,Wednesday,2020-06-10T12:38:27.27,02-51-87,1911631,Business,33538,Debit Card,"Slater-Harris, Peters, Barton, Simpson, Bull LLC",Expenses,02-51-87,105326,United Kingdom,GBP,-27.42,80.74
1911630000000.0,Thursday,2020-06-11T08:54:32.32,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-80.34,0.41
1911630000000.0,Thursday,2020-06-11T10:53:46.46,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-34.52,-34.11
1911630000000.0,Thursday,2020-06-11T12:52:12.12,02-51-87,1911631,Individual,478217,Electronic Funds Transfer,Dean Mann,Loan,02/11/1942,22355018,United Kingdom,GBP,100.0,65.89
1911630000000.0,Friday,2020-06-12T10:11:34.34,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-114.16,-48.27
1911630000000.0,Friday,2020-06-12T11:15:13.13,02-51-87,1911631,Business,45331,Debit Card,"Houghton, White, Johnson, Ford, Gibson, Ross, Manning-Saunders LLC","Alcohol, narcotics, tabacco",02-21-42,82919371,United Kingdom,GBP,-4.76,-53.03
1911630000000.0,Friday,2020-06-12T11:34:39.39,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-96.61,-149.64
1911630000000.0,Friday,2020-06-12T16:32:01.01,02-51-87,1911631,Business,20756,Direct Debit,"Scott, Blackburn, Coleman, Holden, Smith, Murphy, Jones-Harris GP",Income 1,02-31-87,28693416,United Kingdom,GBP,2783.28,2633.64
1911630000000.0,Friday,2020-06-12T18:21:27.27,02-51-87,1911631,Business,43766,Mobile Payment,"Webb-Fraser, Brown, Wood, Archer and Williams Ltd",Expenses,02-31-87,97221623,United Kingdom,GBP,-12.84,2620.8
1911630000000.0,Saturday,2020-06-13T15:42:55.55,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-50.0,2570.8
1911630000000.0,Sunday,2020-06-14T16:33:45.45,02-51-87,1911631,Business,7423,CASH,"Wilkinson, Watson, Armstrong, Henry-Moran, Baker, Thompson and Bond Ltd",General,02-13-67,54193610,United Kingdom,GBP,-80.0,2490.8
1911630000000.0,Monday,2020-06-15T11:00:58.58,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-27.97,2462.83
1911630000000.0,Monday,2020-06-15T13:37:03.03,02-51-87,1911631,Business,15221,Debit Card,"Henderson, James, Khan and Sons ",Family,02-52-80,60943862,United Kingdom,GBP,-191.28,2271.55
1911630000000.0,Wednesday,2020-06-17T09:15:50.5,02-51-87,1911631,Business,31463,Direct Debit,"Brady-Roberts, Collier, Stokes, Kennedy, Evans LLC",Communication,02-50-87,73613873,United Kingdom,GBP,-24.32,2247.23
1911630000000.0,Thursday,2020-06-18T10:54:55.55,02-51-87,1911631,Business,6114,Debit Card,"Chadwick-Wright, Hunt-Jackson, Griffiths-James Ltd",Eating out,02-30-55,5610316,United Kingdom,GBP,-30.41,2216.82
1911630000000.0,Thursday,2020-06-18T18:53:51.51,02-51-87,1911631,Business,2212,Debit Card,"Williams-Turnbull, Campbell, Singh, Cooper, Mason, Campbell and Frost Ltd",Eating out,02-41-45,77854919,United Kingdom,GBP,-30.41,2186.41
1911630000000.0,Monday,2020-06-22T11:46:02.02,02-51-87,1911631,Business,25620,Debit Card,"Hunt, French, Ward, Cook, Taylor, O'Connor, White, Hill and McDonald LP",Clothing & Footwear,02-31-45,93372926,United Kingdom,GBP,-45.56,2140.85
1911630000000.0,Monday,2020-06-22T13:37:21.21,02-51-87,1911631,Business,5361,Debit Card,"Taylor-Allen, Butler, Hodgson and Sons LLC",Expenses,02-21-87,89741435,United Kingdom,GBP,-12.84,2128.01
1911630000000.0,Monday,2020-06-22T13:48:52.52,02-51-87,1911631,Business,7882,Debit Card,"Houghton-Fowler, Chapman, Walton, Hooper, Wilson, Bell and Thompson Ltd",Shopping,02-41-45,98493725,United Kingdom,GBP,-12.43,2115.58
1911630000000.0,Monday,2020-06-22T16:32:10.1,02-51-87,1911631,Business,35626,Debit Card,"Hopkins, Brennan, Bailey, Read, Jackson-Holmes Ltd",Expenses,02-41-87,85871603,United Kingdom,GBP,-47.96,2067.62
1911630000000.0,Monday,2020-06-22T16:53:02.02,02-51-87,1911631,Business,17090,Debit Card,"Wright, Bell, Brown, Smith, Hill, Howell and Campbell ",Clothing & Footwear,02-51-74,67612277,United Kingdom,GBP,-56.94,2010.68
1911630000000.0,Monday,2020-06-22T17:37:41.41,02-51-87,1911631,Business,1686,Direct Debit,"Hall, Hill, French, Barker, Peters-Brown ",Entertainment,02/10/1943,25721884,United Kingdom,GBP,-5.3,2005.38
1911630000000.0,Tuesday,2020-06-23T18:10:48.48,02-51-87,1911631,Business,19877,Debit Card,"Murphy, Wade, Gregory, Wilson, Kemp-Harvey LP",Clothing & Footwear,02-31-42,26270041,United Kingdom,GBP,-46.95,1958.43
1911630000000.0,Friday,2020-06-26T09:13:32.32,02-51-87,1911631,Business,3304,Debit Card,"Wright, Crawford, Campbell, McCarthy, Carter, Douglas, Brown-Douglas LLC",Shopping,02-21-74,13556298,United Kingdom,GBP,-23.3,1935.13
1911630000000.0,Friday,2020-06-26T10:25:06.06,02-51-87,1911631,Business,39522,Debit Card,"Atkins, Green, Burrows, Dennis and Morgan ",Eating out,02-30-75,57691562,United Kingdom,GBP,-11.37,1923.77
1911630000000.0,Friday,2020-06-26T11:01:24.24,02-51-87,1911631,Business,7480,Debit Card,"Murray, Williams, Nelson, James and Metcalfe LLC",Shopping,02-41-45,71070884,United Kingdom,GBP,-12.16,1911.61
1911630000000.0,Friday,2020-06-26T15:25:47.47,02-51-87,1911631,Business,39894,Direct Debit,"Pearce-Russell, Watts, Wilson, Gibbs, Williams-Jones Ltd",Communication,02/10/1955,489960,United Kingdom,GBP,-20.15,1891.46
1911630000000.0,Monday,2020-06-29T10:28:16.16,02-51-87,1911631,Business,5361,Debit Card,"Taylor-Allen, Butler, Hodgson and Sons LLC",Expenses,02-21-87,89741435,United Kingdom,GBP,-48.23,1843.23
1911630000000.0,Monday,2020-06-29T10:34:54.54,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-81.54,1761.7
1911630000000.0,Monday,2020-06-29T10:39:39.39,02-51-87,1911631,Business,8433,Debit Card,"Davies, Hartley, Kerr, Phillips, Robertson-Gray Ltd",Shopping,02-31-45,39554381,United Kingdom,GBP,-24.67,1737.03
1911630000000.0,Monday,2020-06-29T16:03:13.13,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-50.0,1687.03
1911630000000.0,Monday,2020-06-29T18:58:36.36,02-51-87,1911631,Business,35626,Debit Card,"Hopkins, Brennan, Bailey, Read, Jackson-Holmes Ltd",Expenses,02-41-87,85871603,United Kingdom,GBP,-20.17,1666.86
1911630000000.0,Tuesday,2020-06-30T08:29:28.28,02-51-87,1911631,Business,1686,Direct Debit,"Hall, Hill, French, Barker, Peters-Brown ",Entertainment,02/10/1943,25721884,United Kingdom,GBP,-5.59,1661.27
1911630000000.0,Tuesday,2020-06-30T12:23:28.28,02-51-87,1911631,Business,2129,Direct Debit,"Miah, Wright, Stephens, Morgan, Pearson, Brown, Matthews, Ford and Edwards Ltd",Mortgage / Rent,02-40-16,1375721,United Kingdom,GBP,-709.95,951.32
1911630000000.0,Tuesday,2020-06-30T12:33:33.33,02-51-87,1911631,Individual,478217,Electronic Funds Transfer,Dean Mann,Loan,02/11/1942,22355018,United Kingdom,GBP,-200.0,751.32
1911630000000.0,Tuesday,2020-06-30T12:36:35.35,02-51-87,1911631,Business,39906,Debit Card,"Brooks, Webb-Davey, Richardson and Sons LLC",Eating out,02-41-75,87872901,United Kingdom,GBP,-18.4,732.92
1911630000000.0,Tuesday,2020-06-30T16:42:32.32,02-51-87,1911631,Business,1006,Debit Card,"Cole, Carroll, O'Sullivan, Williams, Poole, Johnson, Lamb-Shaw LLC",Shopping,02-31-45,73393740,United Kingdom,GBP,-16.35,716.57
1911630000000.0,Wednesday,2020-07-01T09:04:28.28,02-51-87,1911631,Business,14646,Debit Card,"Johnston, Dickinson, Ahmed LP",Clothing & Footwear,02-31-87,17040374,United Kingdom,GBP,-47.84,668.73
1911630000000.0,Wednesday,2020-07-01T13:11:08.08,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-20.0,648.73
1911630000000.0,Wednesday,2020-07-01T17:08:36.36,02-51-87,1911631,Business,20253,Mobile Payment,"Gilbert, Gallagher, Ahmed, Davies, Poole-Austin ",Expenses,02-41-87,51147265,United Kingdom,GBP,-39.82,608.91
1911630000000.0,Thursday,2020-07-02T16:32:53.53,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-36.41,572.5
1911630000000.0,Friday,2020-07-03T13:01:29.29,02-51-87,1911631,Business,7882,Debit Card,"Houghton-Fowler, Chapman, Walton, Hooper, Wilson, Bell and Thompson Ltd",Shopping,02-41-45,98493725,United Kingdom,GBP,-24.27,548.23
1911630000000.0,Friday,2020-07-03T13:11:34.34,02-51-87,1911631,Business,13117,Direct Debit,"Douglas, Barton, Gregory LLC",Entertainment,02-20-55,41970666,United Kingdom,GBP,-5.37,542.87
1911630000000.0,Friday,2020-07-03T14:36:49.49,02-51-87,1911631,Business,26838,Debit Card,"Swift, McKenzie, Murphy, Roberts, Russell, Cox, Hunter LLC",Eating out,02-41-45,55489776,United Kingdom,GBP,-11.53,531.34
1911630000000.0,Monday,2020-07-06T10:31:44.44,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-110.4,420.94
1911630000000.0,Monday,2020-07-06T11:56:24.24,02-51-87,1911631,Business,10357,Direct Debit,"Greenwood, Carpenter, Marsh-Hunt ",Entertainment,02-53-67,27730255,United Kingdom,GBP,-5.28,415.66
1911630000000.0,Monday,2020-07-06T12:44:38.38,02-51-87,1911631,Business,39894,Direct Debit,"Pearce-Russell, Watts, Wilson, Gibbs, Williams-Jones Ltd",Communication,02/10/1955,489960,United Kingdom,GBP,-7.71,407.95
1911630000000.0,Thursday,2020-07-09T09:14:50.5,02-51-87,1911631,Business,4698,Debit Card,"Barker, Farrell-Griffin, White ",Shopping,02/11/1974,90971612,United Kingdom,GBP,-20.93,387.03
1911630000000.0,Thursday,2020-07-09T09:15:50.5,02-51-87,1911631,Business,24067,Debit Card,"Cox, Harvey, Cooper LLC",Groceries,02-40-87,82280001,United Kingdom,GBP,-118.52,268.51
1911630000000.0,Thursday,2020-07-09T12:23:11.11,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-19.18,249.33
1911630000000.0,Thursday,2020-07-09T16:34:45.45,02-51-87,1911631,Business,1758,Debit Card,"Jones, Ali, Carroll, Barker, Ahmed-Humphries ",Shopping,02-51-75,35458455,United Kingdom,GBP,-21.14,228.19
1911630000000.0,Friday,2020-07-10T09:09:22.22,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-60.0,168.19
1911630000000.0,Friday,2020-07-10T12:53:25.25,02-51-87,1911631,Business,3597,Debit Card,"Martin, Foster, Mann, Hopkins-O'Neill, Cole ",Family,02-52-33,47292995,United Kingdom,GBP,-29.33,138.86
1911630000000.0,Friday,2020-07-10T13:22:48.48,02-51-87,1911631,Business,33824,Direct Debit,"Griffin, O'Brien, Clark, McDonald-Patel, Smith-Moore ",Entertainment,02-53-67,56426156,United Kingdom,GBP,-2.7,136.16
1911630000000.0,Friday,2020-07-10T17:18:14.14,02-51-87,1911631,Business,36438,Debit Card,"Murray, Cameron, Taylor, Williams and Short LLC",Clothing & Footwear,02-41-45,37839733,United Kingdom,GBP,-33.1,103.06
1911630000000.0,Friday,2020-07-10T17:28:36.36,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-55.52,47.54
1911630000000.0,Monday,2020-07-13T13:26:33.33,02-51-87,1911631,Business,20756,Direct Debit,"Scott, Blackburn, Coleman, Holden, Smith, Murphy, Jones-Harris GP",Income 1,02-31-87,28693416,United Kingdom,GBP,2931.42,2978.96
1911630000000.0,Monday,2020-07-13T13:33:01.01,02-51-87,1911631,Business,39894,Direct Debit,"Pearce-Russell, Watts, Wilson, Gibbs, Williams-Jones Ltd",Communication,02/10/1955,489960,United Kingdom,GBP,-16.53,2962.44
1911630000000.0,Monday,2020-07-13T16:25:49.49,02-51-87,1911631,Business,20328,Debit Card,"Baker, Davis, Gordon, Slater, Green, Clarke, Dodd ",Clothing & Footwear,02-31-87,74995683,United Kingdom,GBP,-45.95,2916.49
1911630000000.0,Monday,2020-07-13T17:18:23.23,02-51-87,1911631,Business,25549,Debit Card,"Taylor-McCarthy, Martin, Harding, Marsh, Sykes, Daly and Richardson LLC",Groceries,02-20-87,72548747,United Kingdom,GBP,-52.68,2863.81
1911630000000.0,Monday,2020-07-13T17:31:38.38,02-51-87,1911631,Business,14020,Mobile Payment,"Harvey, Dale-Yates, Foster, Price and Hewitt ",Expenses,02-31-87,32442850,United Kingdom,GBP,-27.39,2836.43
1911630000000.0,Monday,2020-07-13T18:05:37.37,02-51-87,1911631,Business,37733,Debit Card,"Butcher, Pearce, Atkinson, Power, Miller, Jones, Collins, Pratt and Harrison ",Clothing & Footwear,02-50-75,64955278,United Kingdom,GBP,-48.01,2788.42
1911630000000.0,Monday,2020-07-13T18:32:18.18,02-51-87,1911631,Individual,478217,Electronic Funds Transfer,Dean Mann,Loan,02/11/1942,22355018,United Kingdom,GBP,100.0,2888.42
1911630000000.0,Monday,2020-07-13T18:59:20.2,02-51-87,1911631,Business,15438,Debit Card,"Slater-Grant, Smith, Edwards, Thorpe and Williams LP",Clothing & Footwear,02/11/1945,48749024,United Kingdom,GBP,-43.59,2844.82
1911630000000.0,Tuesday,2020-07-14T17:31:38.38,02-51-87,1911631,Business,41193,Debit Card,"Wright, Mitchell-Watkins, Buckley, O'Neill and Williams LLC","Alcohol, narcotics, tabacco",02-21-45,12229137,United Kingdom,GBP,-3.1,2841.72
1911630000000.0,Wednesday,2020-07-15T15:24:46.46,02-51-87,1911631,Business,36699,Debit Card,"Morley, Jones, King, Lambert, Wright, Parry, Lee ",Eating out,02-41-87,67213348,United Kingdom,GBP,-11.95,2829.78
1911630000000.0,Thursday,2020-07-16T12:50:15.15,02-51-87,1911631,Business,36019,Mobile Payment,"White-Hale, Power-Adams, Baldwin ",Expenses,02-21-87,46359739,United Kingdom,GBP,-14.22,2815.56
1911630000000.0,Thursday,2020-07-16T13:26:41.41,02-51-87,1911631,Business,43766,Mobile Payment,"Webb-Fraser, Brown, Wood, Archer and Williams Ltd",Expenses,02-31-87,97221623,United Kingdom,GBP,-9.94,2805.61
1911630000000.0,Thursday,2020-07-16T13:57:22.22,02-51-87,1911631,Business,40023,Debit Card,"Lee-Edwards, Weston-Cooper, Collins, Jones and Griffiths LLC","Alcohol, narcotics, tabacco",02-21-45,60550911,United Kingdom,GBP,-3.57,2802.05
1911630000000.0,Friday,2020-07-17T16:13:18.18,02-51-87,1911631,Business,5361,Debit Card,"Taylor-Allen, Butler, Hodgson and Sons LLC",Expenses,02-21-87,89741435,United Kingdom,GBP,-6.14,2795.91
1911630000000.0,Monday,2020-07-20T13:02:30.3,02-51-87,1911631,Business,33824,Direct Debit,"Griffin, O'Brien, Clark, McDonald-Patel, Smith-Moore ",Entertainment,02-53-67,56426156,United Kingdom,GBP,-3.21,2792.7
1911630000000.0,Monday,2020-07-20T15:16:08.08,02-51-87,1911631,Business,5361,Debit Card,"Taylor-Allen, Butler, Hodgson and Sons LLC",Expenses,02-21-87,89741435,United Kingdom,GBP,-6.75,2785.95
1911630000000.0,Tuesday,2020-07-21T13:17:11.11,02-51-87,1911631,Business,45331,Debit Card,"Houghton, White, Johnson, Ford, Gibson, Ross, Manning-Saunders LLC","Alcohol, narcotics, tabacco",02-21-42,82919371,United Kingdom,GBP,-7.05,2778.91
1911630000000.0,Wednesday,2020-07-22T12:10:48.48,02-51-87,1911631,Business,41208,Debit Card,"Cole, Singh, Mills, Woodward, Bennett LP",Eating out,02/10/1975,58663700,United Kingdom,GBP,-15.29,2763.62
1911630000000.0,Wednesday,2020-07-22T13:37:29.29,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-50.0,2713.62
1911630000000.0,Wednesday,2020-07-22T14:34:05.05,02-51-87,1911631,Business,1613,Debit Card,"Gilbert, Crawford, Gray and Sons LLC",Shopping,02-41-42,60225609,United Kingdom,GBP,-19.42,2694.2
1911630000000.0,Wednesday,2020-07-22T16:10:34.34,02-51-87,1911631,Business,36019,Mobile Payment,"White-Hale, Power-Adams, Baldwin ",Expenses,02-21-87,46359739,United Kingdom,GBP,-18.75,2675.44
1911630000000.0,Wednesday,2020-07-22T18:15:42.42,02-51-87,1911631,Business,1665,Debit Card,"Hamilton, Stone, Farrell and Sons ",Shopping,02-41-74,53843584,United Kingdom,GBP,-12.64,2662.8
1911630000000.0,Thursday,2020-07-23T11:16:57.57,02-51-87,1911631,Business,47855,Debit Card,"Connolly, Shah, Brown, Smith, Williams Ltd",Family,02-53-37,77326216,United Kingdom,GBP,-39.11,2623.7
1911630000000.0,Thursday,2020-07-23T17:15:39.39,02-51-87,1911631,Business,41572,Debit Card,"Singh, Berry, Patel, Clark-Mason, O'Sullivan, Wright and Richardson LLC","Alcohol, narcotics, tabacco",02-51-74,89175208,United Kingdom,GBP,-6.6,2617.1
1911630000000.0,Thursday,2020-07-23T18:37:44.44,02-51-87,1911631,Business,5361,Debit Card,"Taylor-Allen, Butler, Hodgson and Sons LLC",Expenses,02-21-87,89741435,United Kingdom,GBP,-3.17,2613.93
1911630000000.0,Friday,2020-07-24T09:42:29.29,02-51-87,1911631,Business,385,Direct Debit,"Reid, Ball, Berry, Tomlinson, Sykes-Lamb LLC",Bills,02/10/2028,52750937,United Kingdom,GBP,-193.59,2420.34
1911630000000.0,Friday,2020-07-24T11:27:01.01,02-51-87,1911631,Business,36019,Mobile Payment,"White-Hale, Power-Adams, Baldwin ",Expenses,02-21-87,46359739,United Kingdom,GBP,-9.78,2410.56
1911630000000.0,Friday,2020-07-24T14:14:12.12,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-60.0,2350.56
1911630000000.0,Monday,2020-07-27T16:34:02.02,02-51-87,1911631,Business,9532,Debit Card,"Williams, Hammond-Watts, Potter, Bishop and Harris ",Shopping,02-40-75,76598842,United Kingdom,GBP,-18.35,2332.21
1911630000000.0,Monday,2020-07-27T17:12:55.55,02-51-87,1911631,Business,13019,Debit Card,"Vaughan-Nelson, Hussain-Hudson, Noble, Adams and Jones Ltd",Eating out,02-21-87,107267,United Kingdom,GBP,-19.9,2312.31
1911630000000.0,Tuesday,2020-07-28T08:38:59.59,02-51-87,1911631,Business,19275,Debit Card,"Spencer-Wilson, Price-Atkinson, Brown LLC",Eating out,02-20-90,36458713,United Kingdom,GBP,-27.4,2284.91
1911630000000.0,Wednesday,2020-07-29T09:03:19.19,02-51-87,1911631,Business,14020,Mobile Payment,"Harvey, Dale-Yates, Foster, Price and Hewitt ",Expenses,02-31-87,32442850,United Kingdom,GBP,-11.63,2273.28
1911630000000.0,Thursday,2020-07-30T11:22:34.34,02-51-87,1911631,Business,1613,Debit Card,"Gilbert, Crawford, Gray and Sons LLC",Shopping,02-41-42,60225609,United Kingdom,GBP,-21.84,2251.44
1911630000000.0,Thursday,2020-07-30T14:30:37.37,02-51-87,1911631,Business,22974,Debit Card,"Read, Pratt, Carroll, Jenkins, Morris, Brown and Brown Ltd",Expenses,02/11/1987,55360008,United Kingdom,GBP,-38.03,2213.41
1911630000000.0,Friday,2020-07-31T11:56:15.15,02-51-87,1911631,Business,2129,Direct Debit,"Miah, Wright, Stephens, Morgan, Pearson, Brown, Matthews, Ford and Edwards Ltd",Mortgage / Rent,02-40-16,1375721,United Kingdom,GBP,-709.06,1504.35
1911630000000.0,Friday,2020-07-31T17:14:12.12,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-60.0,1444.35
1911630000000.0,Friday,2020-07-31T17:29:37.37,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-100.67,1343.69
1911630000000.0,Friday,2020-07-31T17:54:32.32,02-51-87,1911631,Business,19808,Mobile Payment,"Hawkins, Fletcher, Richards, Elliott, Burke, Riley and Dobson LLC",Expenses,02-31-87,8273441,United Kingdom,GBP,-40.3,1303.38
1911630000000.0,Sunday,2020-08-02T13:39:56.56,02-51-87,1911631,Business,27007,CASH,"Lowe, Thomas-Brown, Lynch, Daly and Akhtar LLC",General,02-30-43,29531660,United Kingdom,GBP,-30.0,1273.38
1911630000000.0,Monday,2020-08-03T10:26:41.41,02-51-87,1911631,Business,13117,Direct Debit,"Douglas, Barton, Gregory LLC",Entertainment,02-20-55,41970666,United Kingdom,GBP,-2.87,1270.51
1911630000000.0,Monday,2020-08-03T10:58:39.39,02-51-87,1911631,Business,36019,Mobile Payment,"White-Hale, Power-Adams, Baldwin ",Expenses,02-21-87,46359739,United Kingdom,GBP,-22.52,1248.0
1911630000000.0,Monday,2020-08-03T11:40:08.08,02-51-87,1911631,Business,33538,Debit Card,"Slater-Harris, Peters, Barton, Simpson, Bull LLC",Expenses,02-51-87,105326,United Kingdom,GBP,-21.34,1226.66
1911630000000.0,Monday,2020-08-03T13:40:05.05,02-51-87,1911631,Business,6708,Debit Card,"Smith-Brooks, Johnson-Harvey, Dobson LLC",Shopping,02-30-75,34229570,United Kingdom,GBP,-26.74,1199.92
1911630000000.0,Monday,2020-08-03T14:28:19.19,02-51-87,1911631,Business,39894,Direct Debit,"Pearce-Russell, Watts, Wilson, Gibbs, Williams-Jones Ltd",Communication,02/10/1955,489960,United Kingdom,GBP,-12.28,1187.65
1911630000000.0,Monday,2020-08-03T16:01:12.12,02-51-87,1911631,Business,16784,Debit Card,"Williams, McDonald, Rose, Adams-Ferguson, Taylor ",Eating out,02/11/1975,45868613,United Kingdom,GBP,-22.81,1164.84
1911630000000.0,Monday,2020-08-03T16:28:16.16,02-51-87,1911631,Business,31463,Direct Debit,"Brady-Roberts, Collier, Stokes, Kennedy, Evans LLC",Communication,02-50-87,73613873,United Kingdom,GBP,-24.93,1139.91
1911630000000.0,Monday,2020-08-03T18:07:47.47,02-51-87,1911631,Business,21118,Debit Card,"Hunt, Harper, Dixon, Butler-Dobson, Hill, Faulkner and Fraser ",Expenses,02-41-87,11881702,United Kingdom,GBP,-52.62,1087.29
1911630000000.0,Monday,2020-08-03T18:43:47.47,02-51-87,1911631,Business,40023,Debit Card,"Lee-Edwards, Weston-Cooper, Collins, Jones and Griffiths LLC","Alcohol, narcotics, tabacco",02-21-45,60550911,United Kingdom,GBP,-7.49,1079.8
1911630000000.0,Tuesday,2020-08-04T11:21:24.24,02-51-87,1911631,Business,12797,Debit Card,"Parry, Jones-Johnston, Newman-O'Brien Ltd",Clothing & Footwear,02-21-74,6093218,United Kingdom,GBP,-22.29,1057.52
1911630000000.0,Wednesday,2020-08-05T14:14:47.47,02-51-87,1911631,Business,36390,Debit Card,"Pritchard, Evans-White, Jackson Ltd",Eating out,02-30-55,98568672,United Kingdom,GBP,-15.47,1042.05
1911630000000.0,Thursday,2020-08-06T10:45:50.5,02-51-87,1911631,Business,33538,Debit Card,"Slater-Harris, Peters, Barton, Simpson, Bull LLC",Expenses,02-51-87,105326,United Kingdom,GBP,-59.68,982.37
1911630000000.0,Thursday,2020-08-06T18:17:34.34,02-51-87,1911631,Business,600,Debit Card,"Murphy-Taylor, Jordan-Clark, Johnson, Davies and Francis Ltd",Transport,02-31-13,12469137,United Kingdom,GBP,-117.21,865.16
1911630000000.0,Sunday,2020-08-09T13:39:48.48,02-51-87,1911631,Business,5721,CASH,"Welch, Webb-Kelly, Pope ",General,02-13-67,86362647,United Kingdom,GBP,-80.0,785.16
1911630000000.0,Monday,2020-08-10T09:33:07.07,02-51-87,1911631,Business,19808,Mobile Payment,"Hawkins, Fletcher, Richards, Elliott, Burke, Riley and Dobson LLC",Expenses,02-31-87,8273441,United Kingdom,GBP,-11.67,773.49
